ID,file_name,impd_filename,in_file,contr_year,data_source,site_name,site_code,contributor,Longitude,Latitude,first_year,last_year,first_scar,last_scar,n_trees,tree_species,area_sampled_ha,ref_ID
Arse_60,JBR_N_60.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q60_N,Arseneault,-77.3555,52.77294,1694,2007,1721,1972,12,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_61,JBR_N_61.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q61_N,Arseneault,-77.3477,52.75902,1781,1972,1805,1923,12,PIBN,200,Heon_2014_PNAS
Arse_62,JBR_N_62.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q62_N,Arseneault,-77.3444,52.73066,1811,2007,1854,1973,19,PIBN,200,Heon_2014_PNAS
Arse_63,JBR_N_63.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q63_N,Arseneault,-77.3453,52.71667,1618,1937,1667,1922,4,PIBN,200,Heon_2014_PNAS
Arse_64,JBR_N_64.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q64_N,Arseneault,-77.3606,52.69719,1795,2006,1854,1972,6,PIBN,200,Heon_2014_PNAS
Arse_65,JBR_N_65.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q65_N,Arseneault,-77.3751,52.67674,1731,2006,1760,1975,6,PIBN,200,Heon_2014_PNAS
Arse_66,JBR_N_66.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q66_N,Arseneault,-77.3904,52.66371,1691,2007,1760,1972,12,PIBN,200,Heon_2014_PNAS
Arse_67,JBR_N_67.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q67_N,Arseneault,-77.4022,52.64434,1767,2007,1854,1972,17,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_68,JBR_N_68.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q68_N,Arseneault,-77.4088,52.6269,1730,2007,1817,1992,19,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_69,JBR_N_69.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q69_N,Arseneault,-77.4115,52.61393,1694,2007,1733,1975,24,"PIBN, PCMA, LALA",200,Heon_2014_PNAS
Arse_7,JBR_N_7.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q7_N,Arseneault,-77.6861,53.59572,1684,1920,1733,1882,10,"PIBN, LALA",200,Heon_2014_PNAS
Arse_70,JBR_N_70.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q70_N,Arseneault,-77.3873,52.59472,1692,2007,1760,1955,14,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_71,JBR_N_71.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q71_N,Arseneault,-77.3664,52.58841,1761,2007,1854,1972,14,"PIBN, PCMA, LALA",200,Heon_2014_PNAS
Arse_72,JBR_N_72.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q72_N,Arseneault,-77.3457,52.57464,1708,2006,1760,1989,16,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_73,JBR_N_73.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q73_N,Arseneault,-77.3206,52.56031,1804,2007,1854,1989,5,PIBN,200,Heon_2014_PNAS
Arse_74,JBR_N_74.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q74_N,Arseneault,-77.3082,52.54174,1721,2007,1760,1989,8,"PIBN, PCMA, LALA",200,Heon_2014_PNAS
Arse_77,JBR_N_77.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q77_N,Arseneault,-77.3096,52.51299,1707,2005,1760,1989,11,PIBN,200,Heon_2014_PNAS
Arse_78,JBR_N_78.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q78_N,Arseneault,-77.3333,52.49875,1716,2007,1768,1989,12,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_79,JBR_N_79.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q79_N,Arseneault,-77.3507,52.48863,1711,2007,1760,1989,8,PIBN,200,Heon_2014_PNAS
Arse_8,JBR_N_8.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q8_N,Arseneault,-77.6858,53.58622,1623,1938,1708,1882,20,PIBN,200,Heon_2014_PNAS
Arse_80,JBR_N_80.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q80_N,Arseneault,-77.3487,52.47452,1727,2007,1761,1989,8,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_81,JBR_N_81.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q81_N,Arseneault,-77.3448,52.45919,1769,2005,1826,1989,13,PIBN,200,Heon_2014_PNAS
Arse_82,JBR_N_82.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q82_N,Arseneault,-77.3308,52.4381,1819,2007,1831,1989,9,PIBN,200,Heon_2014_PNAS
Arse_83,JBR_N_83.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q83_N,Arseneault,-77.3306,52.42738,1715,2006,1805,1989,13,PIBN,200,Heon_2014_PNAS
Arse_84,JBR_N_84.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q84_N,Arseneault,-77.3058,52.41179,1810,2006,1876,1989,12,PIBN,200,Heon_2014_PNAS
Arse_85,JBR_N_85.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q85_N,Arseneault,-77.2706,52.40242,1767,2007,1875,1989,12,PIBN,200,Heon_2014_PNAS
Arse_86,JBR_N_86.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q86_N,Arseneault,-77.2573,52.40153,1826,2007,1917,1989,7,PIBN,200,Heon_2014_PNAS
Arse_87,JBR_N_87.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q87_N,Arseneault,-77.2211,52.39849,1857,2007,1917,1972,6,PIBN,200,Heon_2014_PNAS
Arse_88,JBR_N_88.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q88_N,Arseneault,-77.1939,52.39992,1710,2007,1760,1973,8,PIBN,200,Heon_2014_PNAS
Arse_89,JBR_N_89.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q89_N,Arseneault,-77.1506,52.39505,1831,2007,1867,1972,10,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_9,JBR_N_9.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q9_N,Arseneault,-77.6712,53.56276,1710,2007,1908,1989,9,"PIBN, PCMA, LALA",200,Heon_2014_PNAS
Arse_90,JBR_N_90.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q90_N,Arseneault,-77.1328,52.38713,1874,2007,1917,1982,8,PIBN,200,Heon_2014_PNAS
Arse_91,JBR_N_91.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q91_N,Arseneault,-77.1147,52.36751,1766,2007,1826,1972,9,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_92,JBR_N_92.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q92_N,Arseneault,-77.1077,52.35543,1774,2006,1826,1977,11,"PIBN, PCMA",200,Heon_2014_PNAS
Arse_93,JBR_N_93.fhx,carbb001-pnas2014-09316dataset-s1.csv,TRUE,2014,IMPD,JamesBayRoad_North,Q93_N,Arseneault,-77.0972,52.33338,1753,2005,1825,1973,7,"PIBN, PCMA",200,Heon_2014_PNAS
Azpel_MC,usmc-001.fhx,usmc-001.fhx,TRUE,2019,IMPD,Mistletoe Canyon,MC,Azpeleta-Terancon_A,-105.6088423,33.21592533,1532,2014,1589,2004,12,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_PP,uspp-002.fhx,uspp-002.fhx,TRUE,2019,IMPD,Potato Patch,PP,Azpeleta-Terancon_A,-105.7247892,33.04386277,1679,2015,1684,1906,32,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_S,uss--001.fhx,uss--001.fhx,TRUE,2019,IMPD,Solon,S,Azpeleta-Terancon_A,-105.556574,33.051347,1599,2012,1603,1980,25,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_SC,ussc-001.fhx,ussc-001.fhx,TRUE,2019,IMPD,Snow Canyon,SC,Azpeleta-Terancon_A,-105.6380385,33.24074591,1372,1964,1434,1927,26,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_TC,ustc-002.fhx,ustc-002.fhx,TRUE,2019,IMPD,Turkey Canyon,TC,Azpeleta-Terancon_A,-105.549527,33.099762,1607,2003,1608,1971,15,PIPO,25,AzpeletaTarancon_2018_Ecosphere
Azpel_TP,ustp-001.fhx,ustp-001.fhx,TRUE,2019,IMPD,Turkey Pen,TP,Azpeleta-Terancon_A,-105.6994376,33.00977634,1416,1965,1555,1939,26,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_TS,usts-001.fhx,usts-001.fhx,TRUE,2019,IMPD,Turkey Spring,TS,Azpeleta-Terancon_A,-105.593519,33.284234,1483,2014,1524,1879,21,"PIPO, PISF, PSME",25,AzpeletaTarancon_2018_Ecosphere
Azpel_TT,ustt-001.fhx,ustt-001.fhx,TRUE,2019,IMPD,Turkey Track,TT,Azpeleta-Terancon_A,-105.7677685,33.05139893,1600,2014,1618,1904,22,"PIPO, PSME",25,AzpeletaTarancon_2018_Ecosphere
Baisa_ABR,ABR.FHX,,TRUE,2009,FACS,Cerro Abrigo,ABR,Baisan_CH,-106.492851,35.925563,1240,1897,1248,1896,6,PIPO,,Dewar_2021_LandEcol
Baisa_ABU,ABU.FHX,,TRUE,2019,NAFSS,Alamo Bog Upper VCNP,ABU,Baisan_CH,-106.5829379,35.91671341,1595,2002,1654,1899,6,PIPO,,Allen_2008_IJWF
Baisa_BER,usber001.fhx,usber001.fhx,TRUE,2004,IMPD,Bear Wallow,BER,Baisan_CH,-108.65131,33.452188,1553,1985,1597,1972,13,PIPO,20,Baisan_IMPD_BER
Baisa_BKM,usbkm001.fhx,usbkm001.fhx,TRUE,2004,IMPD,Black Mountain,BKM,Baisan_CH,-108.225856,33.377682,1459,1986,1459,1911,27,"PIPO, PISF, PSME",100,Baisan_IMPD_BKM
Baisa_BON,usbon001.fhx,usbon001.fhx,TRUE,2006,IMPD,Bonita Canyon and Manzanita Mountains,BON,Baisan_CH,-106.42077,34.969658,1480,1992,1553,1904,21,PIPO,,Baisan_1997_report
Baisa_CDE,uscde001.fhx,uscde001.fhx,TRUE,2007,IMPD,Canon de Turrieta,CDE,Baisan_CH,-106.411,34.68204,1550,1993,1648,1905,14,"PIPO, PISF, PSME",,Baisan_1997_report
Baisa_CDP,uscdp001.fhx,uscdp001.fhx,TRUE,2004,IMPD,Continental Divide Peak,CDP,Baisan_CH,-108.7822,31.55942,1642,1992,1654,1989,7,"PIPO, PISF, PSME",,Baisan_IMPD_CDP
Baisa_CDS,uscds001.fhx,uscds001.fhx,TRUE,2004,IMPD,Continental Divide Saddle,CDS,Baisan_CH,-108.775,31.55745,1571,1989,1591,1989,9,"PIPO, PISF",,Baisan_IMPD_CDS
Baisa_CPC,uscpc001.fhx,uscpc001.fhx,TRUE,2004,IMPD,Capilla Peak Campground,CPC,Baisan_CH,-106.399,34.69746,1690,1950,1785,1896,3,"PIPO, PISF, PSME",,Baisan_IMPD_CPC
Baisa_EGF,usegf001.fhx,usegf001.fhx,TRUE,2004,IMPD,Eagle Feather,EGF,Baisan_CH,-108.78,31.55715,1610,1954,1630,1904,7,"PISF, PSME",2,Baisan_IMPD_EGF
Baisa_GFP,usgfp001.fhx,usgfp001.fhx,TRUE,2004,IMPD,Giant Forest Pines,GFP,Baisan_CH,-118.75891,36.568925,1582,1987,1637,1979,9,"PCEN, PPTR, PSME",,Baisan_IMPD_GFP
Baisa_HIT,ushit001.fhx,ushit001.fhx,TRUE,2004,IMPD,Hitchcock,HIT,Baisan_CH,-110.682,32.37724,1461,1996,1495,1921,7,PIAZ,8.4,Baisan_1998_Report
Baisa_ICE2,usice001.fhx,usice001.fhx,TRUE,2004,IMPD,Ice Canyon,ICE_2,Baisan_CH,-106.564568,32.32383,1446,1992,1650,1886,5,PIPO,10,Baisan_IMPD_ICE2
Baisa_LAW,uslaw001.fhx,uslaw001.fhx,TRUE,2004,IMPD,Loma's Animas West,LAW,Baisan_CH,-108.7901,31.5683,1686,1992,1713,1989,3,PIPO,1,Baisan_IMPS_LAW
Baisa_LGT,LGT.FHX,,TRUE,2009,FACS,Laguna Tonito,LGT,Baisan_CH,-106.429167,36.591667,1499,2002,1649,1870,7,"PIPO, QUGA",,Unpublished
Baisa_LLT,usllt001.fhx,usllt001.fhx,TRUE,2006,IMPD,"La Luz Trail, Sandia Mountains",LLT,Baisan_CH,-106.461589,35.21451,1350,1992,1425,1781,9,PIPO,8,Baisan_1997_report
Baisa_PNO,uspno001.fhx,uspno001.fhx,TRUE,2006,IMPD,"Pino Canyon, Sandia Mountains",PNO,Baisan_CH,-106.434938,35.161314,1643,1872,1700,1839,1,PIPO,1,Baisan_IMPS_PNO
Baisa_RCL,usrcl001.fhx,usrcl001.fhx,TRUE,2004,IMPD,Rose Canyon Lower,RCL,Baisan_CH,-110.708,32.39286,1463,1994,1566,1912,12,PIAZ,22.4,Baisan_1998_Report
Baisa_RCU,usrcu001.fhx,usrcu001.fhx,TRUE,2004,IMPD,Rose Canyon Upper,RCU,Baisan_CH,-110.689,32.39526,1477,1995,1558,1990,16,PIAZ,12,Baisan_1998_Report
Baisa_RIN2,usrin002.fhx,usrin002.fhx,TRUE,2004,IMPD,Rincon Peak,RIN2,Baisan_CH,-110.52166,32.124234,1480,1926,1495,1893,5,"PISF, PIAZ",3.2,Baisan_1990_CJFR
Baisa_SDCCNM,ussdc001.fhx,ussdc001.fhx,TRUE,2004,IMPD,Sara Deming Canyon,SDC_CNM,Baisan_CH,-109.328478,31.996747,1541,1996,1617,1994,4,PIAZ,6.5,Morino_2000_report
Baisa_VGR,vgr.fhx,,TRUE,2019,NAFSS,"Valle Grande, Baisan and Morino",VGR,Baisan_CH,-106.5010485,35.88099277,1636,1967,1654,1900,11,PIPO,1.5,Dewar_2021_LandEcol
Bakke_WKB,uswkb001.fhx,uswkb001.fhx,TRUE,2019,IMPD,Kellett Bluff,WKB,Bakker,-123.197,48.588,1502,2011,1565,1926,19,PSME,25,Bakker_2019_CJFR
Bakke_WTP,uswtp001.fhx,uswtp001.fhx,TRUE,2019,IMPD,Turn Point,WTP,Bakker,-123.235031,48.688066,1616,2010,1624,1964,20,PSME,28,Bakker_2019_CJFR
Barne_1793,,,FALSE,2020,NAFSS,DENA-BLB-1,1793,Barnes_J,-151.8171827,63.8944923,1845,1983,1934,1934,3,PCMA,0.045,Olson_2019_AKdb
Barne_1797,,,FALSE,2020,NAFSS,DENA-CAB-1,1797,Barnes_J,-152.0177365,63.7602751,1832,1983,1933,1933,2,"LALA, PCMA",0.045,Olson_2019_AKdb
Barne_1799,,,FALSE,2020,NAFSS,DENA-CHB-1,1799,Barnes_J,-151.3558923,63.355575,1782,1983,1901,1927,6,PCMA,0.045,Olson_2019_AKdb
Barne_1802,,,FALSE,2020,NAFSS,DENA-COB-1,1802,Barnes_J,-152.0411595,63.798831,1820,1982,1933,1933,4,PCMA,0.045,Olson_2019_AKdb
Barne_1807,,,FALSE,2020,NAFSS,DENA-CRB-2W,1807,Barnes_J,-151.9552994,63.4053821,1957,1982,1968,1968,1,PCMA,0.045,Olson_2019_AKdb
Barne_1808,,,FALSE,2020,NAFSS,DENA-DDA-1,1808,Barnes_J,-150.9160471,63.8221087,1802,1982,1887,1887,2,PCMA,0.045,Olson_2019_AKdb
Barne_1809,,,FALSE,2020,NAFSS,DENA-DDB-1,1809,Barnes_J,-150.9363246,63.8297008,1807,1972,1887,1972,3,PCMA,0.045,Olson_2019_AKdb
Barne_1843,,,FALSE,2020,NAFSS,DENA-GFB-1,1843,Barnes_J,-151.5742107,63.3477751,1628,1953,1889,1889,1,PCMA,0.045,Olson_2019_AKdb
Barne_1866,,,FALSE,2020,NAFSS,DENA-KAB-1,1866,Barnes_J,-151.7447694,63.7984136,1836,1945,1895,1895,1,PCMA,0.045,Olson_2019_AKdb
Barne_1869,,,FALSE,2020,NAFSS,DENA-KBB-1,1869,Barnes_J,-151.2339594,63.9096842,1831,1982,1901,1947,4,PCSP,0.045,Olson_2019_AKdb
Barne_1874,,,FALSE,2020,NAFSS,DENA-KRB-1,1874,Barnes_J,-151.2334731,63.9861509,1803,1968,1867,1968,6,unknown,0.045,Olson_2019_AKdb
Barne_1878,,,FALSE,2020,NAFSS,DENA-LFB-1,1878,Barnes_J,-148.8758114,63.705101,1816,1982,1904,1904,6,"PCSP, PCGL",0.045,Olson_2019_AKdb
Barne_1880,,,FALSE,2020,NAFSS,DENA-LFB-2,1880,Barnes_J,-148.8385742,63.6874931,1846,1982,1877,1877,1,PCSP,0.045,Olson_2019_AKdb
Barne_1884,,,FALSE,2020,NAFSS,DENA-LSB-1,1884,Barnes_J,-152.7315494,63.4885735,1907,1982,1956,1956,1,LALA,0.045,Olson_2019_AKdb
Barne_1887,,,FALSE,2020,NAFSS,DENA-LXB-1,1887,Barnes_J,-148.8520588,63.7371636,1756,1982,1904,1904,5,PCSP,0.045,Olson_2019_AKdb
Barne_1900,,,FALSE,2020,NAFSS,DENA-MVB-1,1900,Barnes_J,-148.8139942,63.6504069,1737,1982,1876,1916,3,PCSP,0.045,Olson_2019_AKdb
Barne_1901,,,FALSE,2020,NAFSS,DENA-MVB-2,1901,Barnes_J,-148.8215337,63.6677991,1804,1982,1876,1876,2,PCSP,0.045,Olson_2019_AKdb
Barne_1907,,,FALSE,2020,NAFSS,DENA-QBB-1,1907,Barnes_J,-151.8026125,63.5702071,1760,1983,1901,1901,4,PCMA,0.045,Olson_2019_AKdb
Barne_1911,,,FALSE,2020,NAFSS,DENA-RCB-4,1911,Barnes_J,-148.9075296,63.7199496,1848,1982,1904,1904,2,PCSP,0.045,Olson_2019_AKdb
Barne_1913,,,FALSE,2020,NAFSS,DENA-RRB-1,1913,Barnes_J,-148.9131236,63.7567909,1833,1982,1923,1924,4,PCMA,0.045,Olson_2019_AKdb
Barne_1918,,,FALSE,2020,NAFSS,DENA-SFB-1,1918,Barnes_J,-152.2467465,63.02312,1929,1983,1955,1955,1,PCGL,0.045,Olson_2019_AKdb
Barne_1925,,,FALSE,2020,NAFSS,DENA-SVB-1B,1925,Barnes_J,-149.47446,63.7108245,1883,1982,1940,1940,1,PCGL,0.045,Olson_2019_AKdb
Barne_1929,,,FALSE,2020,NAFSS,DENA-TLB-1A,1929,Barnes_J,-148.8466191,63.6499857,1782,1982,1908,1943,4,unknown,0.045,Olson_2019_AKdb
Barne_1930,,,FALSE,2020,NAFSS,DENA-TLB-1B,1930,Barnes_J,-148.8496724,63.6435801,1771,1982,1908,1943,3,unknown,0.045,Olson_2019_AKdb
Barne_1941,,,FALSE,2020,NAFSS,GAAR-ANB-2,1941,Barnes_J,-155.5557073,66.8395829,1820,1985,1970,1971,6,PCMA,0.045,Olson_2019_AKdb
Barne_1959,,,FALSE,2020,NAFSS,GAAR-FVB-2,1959,Barnes_J,-151.0033857,67.1137087,1879,1985,1972,1972,2,"PCGL, PCMA",0.045,Olson_2019_AKdb
Barne_1961,,,FALSE,2020,NAFSS,GAAR-KRB-1,1961,Barnes_J,-154.7357456,66.7955968,1841,1985,1946,1946,1,PCMA,0.045,Olson_2019_AKdb
Barne_1964,,,FALSE,2020,NAFSS,GAAR-MLB-1,1964,Barnes_J,-155.023248,66.8949002,1884,1969,1969,1969,3,PCMA,0.045,Olson_2019_AKdb
Barne_1974,,,FALSE,2020,NAFSS,GAAR-NLB-1,1974,Barnes_J,-154.7859596,67.0439457,1879,1984,1969,1970,3,PCMA,0.045,Olson_2019_AKdb
Barne_1985,,,FALSE,2020,NAFSS,GAAR-WPA-1,1985,Barnes_J,-155.5329636,66.823017,1885,1985,1959,1959,3,PCMA,0.045,Olson_2019_AKdb
Barne_1987,,,FALSE,2020,NAFSS,GAAR-WPB-1,1987,Barnes_J,-155.5251518,66.8187241,1878,1959,1958,1959,3,PCMA,0.045,Olson_2019_AKdb
Barne_1998,,,FALSE,2020,NAFSS,KATM-KSC-1,1998,Barnes_J,-156.4632704,58.7129495,1860,1984,1945,1945,2,PCGL,0.045,Olson_2019_AKdb
Barne_2013,,,FALSE,2020,NAFSS,KOVA-ELD-B,2013,Barnes_J,-159.4626966,66.9846301,1805,1973,1972,1972,3,PCMA,0.045,Olson_2019_AKdb
Barne_2017,,,FALSE,2020,NAFSS,KOVA-GKD-B,2017,Barnes_J,-159.0569668,67.0766354,1791,1984,1946,1946,3,PCGL,0.045,Olson_2019_AKdb
Barne_2019,,,FALSE,2020,NAFSS,KOVA-HUR-B,2019,Barnes_J,-158.7832352,67.2315372,1791,1984,1958,1959,5,PCGL,0.045,Olson_2019_AKdb
Barne_2025,,,FALSE,2020,NAFSS,KOVA-JDM-B,2025,Barnes_J,-158.1454519,67.1881534,1852,1983,1970,1970,5,PCMA,0.045,Olson_2019_AKdb
Barne_2035,,,FALSE,2020,NAFSS,KOVA-LDS-B,2035,Barnes_J,-158.2189696,66.994239,1866,1984,1962,1962,3,PCGL,0.045,Olson_2019_AKdb
Barne_2042,,,FALSE,2020,NAFSS,KOVA-NIG-B,2042,Barnes_J,-159.2949586,66.9672487,1858,1984,1886,1886,1,PCGL,0.045,Olson_2019_AKdb
Barne_2046,,,FALSE,2020,NAFSS,KOVA-RCH-B,2046,Barnes_J,-158.9991941,67.2868002,1784,1984,1910,1910,1,PCMA,0.045,Olson_2019_AKdb
Barne_2047,,,FALSE,2020,NAFSS,KOVA-RIC-A,2047,Barnes_J,-159.8039663,67.1861372,1868,1984,1906,1906,1,PCMA,0.045,Olson_2019_AKdb
Barne_2048,,,FALSE,2020,NAFSS,KOVA-RIC-B,2048,Barnes_J,-159.7996986,67.186178,1858,1984,1973,1973,5,PCMA,0.045,Olson_2019_AKdb
Barne_2057,,,FALSE,2020,NAFSS,KOVA-TUS-B,2057,Barnes_J,-159.563629,67.370655,1906,1984,1974,1974,3,PCMA,0.045,Olson_2019_AKdb
Barne_2059,,,FALSE,2020,NAFSS,KOVA-TUT-B,2059,Barnes_J,-159.3666907,67.3538373,1897,1984,1973,1973,1,PCMA,0.045,Olson_2019_AKdb
Barne_2061,,,FALSE,2020,NAFSS,KOVA-WAR-B,2061,Barnes_J,-159.6680611,67.0300576,1806,1984,1962,1962,4,PCMA,0.045,Olson_2019_AKdb
Barne_2064,,,FALSE,2020,NAFSS,KOVA-WWB-A,2064,Barnes_J,-159.1326515,67.1300342,1845,1984,1946,1974,4,PCMA,0.045,Olson_2019_AKdb
Barne_2067,,,FALSE,2020,NAFSS,LACL-CBB-2,2067,Barnes_J,-154.5868006,60.1558947,1828,1952,1931,1931,2,PCMA,0.045,Olson_2019_AKdb
Barne_2069,,,FALSE,2020,NAFSS,LACL-CBB-3,2069,Barnes_J,-154.5883108,60.1513895,1810,1963,1963,1963,1,PCMA,0.045,Olson_2019_AKdb
Barne_2082,,,FALSE,2020,NAFSS,LACL-MCB-1,2082,Barnes_J,-154.2180761,60.387354,1857,1983,1928,1928,1,PCGL,0.045,Olson_2019_AKdb
Barne_2085,,,FALSE,2020,NAFSS,LACL-MRB-1,2085,Barnes_J,-154.3866844,60.8880238,1775,1980,1980,1980,3,"PCGL, PCMA",0.045,Olson_2019_AKdb
Barne_83,,,FALSE,2020,NAFSS,YUCH-HCB-1,83,Barnes_J,-141.5413086,65.2917242,1745,1966,1966,1966,2,PCMA,0.045,Olson_2019_AKdb
Barne_92,,,FALSE,2020,NAFSS,YUCH-MSB-1,92,Barnes_J,-143.202565,65.0051986,1766,1958,1958,1958,3,PCGL,0.045,Olson_2019_AKdb
Barne_935,,,FALSE,2020,NAFSS,WRST-BSB-1,935,Barnes_J,-144.2444534,62.649131,1803,1936,1936,1936,1,PCSP,0.045,Olson_2019_AKdb
Barne_939,,,FALSE,2020,NAFSS,WRST-CHB-1,939,Barnes_J,-143.76654,61.4576194,1859,1979,1897,1897,1,PCSP,0.045,Olson_2019_AKdb
Barne_978,,,FALSE,2020,NAFSS,WRST-MRB-1,978,Barnes_J,-142.7762971,61.2561795,1917,1983,1936,1936,1,PCSP,0.045,Olson_2019_AKdb
Barne_979,,,FALSE,2020,NAFSS,WRST-NRA-1,979,Barnes_J,-144.9393394,61.9398288,1850,1983,1885,1915,3,PCMA,0.045,Olson_2019_AKdb
Barne_998,,,FALSE,2020,NAFSS,WRST-TMB-1,998,Barnes_J,-142.5808487,61.0888066,1739,1902,1902,1902,1,PCSP,0.045,Olson_2019_AKdb
Berge_113,ca113001.fhx,ca113001.fhx,TRUE,2005,IMPD,Island #113 (Y03) in Lake Duparquet,113,Bergeron_Y,-79.3,48.52,1854,1984,1888,1888,1,PIBN,,Bergeron_1991_Ecology
Berge_118,ca118001.fhx,ca118001.fhx,TRUE,2005,IMPD,Island #118 (U05) in Lake Duparquet,118,Bergeron_Y,-79.3,48.5,1660,1984,1784,1943,4,"PIBN, THOC",,Bergeron_1991_Ecology
Berge_131,ca131001.fhx,ca131001.fhx,TRUE,2005,IMPD,Island #131 (P05) in Lake Duparquet,131,Bergeron_Y,-79.27,48.47,1811,1984,1824,1891,4,"PIBN, PIRE",,Bergeron_1991_Ecology
Berge_133,ca133001.fhx,ca133001.fhx,TRUE,2005,IMPD,Island #133 (P01) in Lake Duparquet,133,Bergeron_Y,-79.27,48.47,1620,1984,1757,1926,4,THOC,,Bergeron_1991_Ecology
Berge_15,ca015001.fhx,ca015001.fhx,TRUE,2005,IMPD,Island #15 (Y02) in Lake Duparquet,15,Bergeron_Y,-79.32,48.5,1833,1984,1919,1943,3,"PIBN, THOC",,Bergeron_1991_Ecology
Berge_17,ca017001.fhx,ca017001.fhx,TRUE,2005,IMPD,Island #17 (T05) in Lake Duparquet,17,Bergeron_Y,-79.32,48.5,1771,1984,1887,1964,2,THOC,,Bergeron_1991_Ecology
Berge_27,ca027001.fhx,ca027001.fhx,TRUE,2005,IMPD,Island #27 (H05) in Lake Duparquet,27,Bergeron_Y,-79.32,48.45,1717,1984,1796,1938,4,THOC,,Bergeron_1991_Ecology
